,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density
159,BUR-SJC,1066,1149,103241,154550,57.42754359,52.84299508,19171330,22116,74,0.090909091,83,0.668010353,11,BUR,SJC,medium_airport,34.197703,-118.356378,Burbank,large_airport,37.362452,-121.929188,San Jose,296.4216614,107364,2634.1,1729879,2229
160,BUR-SLC,28,29,2727,4004,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.681068931,11,BUR,SLC,medium_airport,34.197703,-118.356378,Burbank,large_airport,40.785749,-111.979746,Salt Lake City,573.3976741,107364,2634.1,1135344,700.3
161,BUR-SMF,955,1010,98423,138133,57.42754359,52.84299508,19171330,22116,74,0.090909091,55,0.712523438,11,BUR,SMF,medium_airport,34.197703,-118.356378,Burbank,large_airport,38.69540024,-121.5910034,Sacramento,358.6085894,107364,2634.1,1924167,1971.3
162,BWI-ABQ,63,67,6567,9009,54.9292459,53.33868862,4644244,5149,74,0.090909091,4,0.728937729,11,BWI,ABQ,large_airport,39.1754,-76.668297,Baltimore,medium_airport,35.040199,-106.609001,Albuquerque,1670.23777,2205092,2872.8,765693,1155.5
163,BWI-ALB,391,418,42802,58473,54.9292459,53.33868862,9288488,10298,74,0.090909091,27,0.731995964,11,BWI,ALB,large_airport,39.1754,-76.668297,Baltimore,medium_airport,42.74829865,-73.80169678,Albany,288.522944,2205092,2872.8,604077,4345.3
164,BWI-ATL,605,662,67367,89171,57.42754359,52.84299508,19171330,22116,74,0.090909091,57,0.755481042,11,BWI,ATL,large_airport,39.1754,-76.668297,Baltimore,large_airport,33.6367,-84.428101,Atlanta,576.5626254,2205092,2872.8,5046555,1419.9
165,BWI-AUS,158,182,21334,27650,56.59477769,53.00822626,14229909,16207,74,0.090909091,24,0.771573237,11,BWI,AUS,large_airport,39.1754,-76.668297,Baltimore,large_airport,30.197535,-97.662015,Austin,1341.466222,2205092,2872.8,1659251,1165.6
166,BWI-BDL,651,688,68908,93829,56.59477769,53.00822626,14229909,16207,74,0.090909091,37,0.734399812,11,BWI,BDL,large_airport,39.1754,-76.668297,Baltimore,medium_airport,41.93851,-72.688066,Hartford,283.183184,2205092,2872.8,907046,2722.5
167,BWI-BHM,71,73,6271,10153,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.617649956,11,BWI,BHM,large_airport,39.1754,-76.668297,Baltimore,medium_airport,33.562901,-86.753502,Birmingham,681.9661022,2205092,2872.8,704676,1713.4
168,BWI-BNA,637,670,66179,94387,57.42754359,52.84299508,19171330,22116,74,0.090909091,33,0.701145285,11,BWI,BNA,large_airport,39.1754,-76.668297,Baltimore,large_airport,36.12450027,-86.67819977,Nashville,587.4263796,2205092,2872.8,1098486,541.3
169,BWI-BOS,841,907,106180,129511,56.92788405,52.94213379,23815574,27265,74,0.090909091,66,0.81985314,11,BWI,BOS,large_airport,39.1754,-76.668297,Baltimore,large_airport,42.3643,-71.005203,Boston,369.563078,2205092,2872.8,4208580,5505.8
170,BWI-BUF,476,518,52792,69700,56.92788405,52.94213379,23815574,27265,74,0.090909091,42,0.757417504,11,BWI,BUF,large_airport,39.1754,-76.668297,Baltimore,large_airport,42.94049835,-78.73220062,Buffalo,281.2684227,2205092,2872.8,1004655,2446.1
171,BWI-CHS,284,295,30776,42852,56.59477769,53.00822626,14229909,16207,74,0.090909091,11,0.71819285,11,BWI,CHS,large_airport,39.1754,-76.668297,Baltimore,medium_airport,32.898602,-80.040497,Charleston,472.0732471,2205092,2872.8,685517,875.3
172,BWI-CLE,208,231,23648,30672,56.59477769,53.00822626,14229909,16207,74,0.090909091,23,0.770996348,11,BWI,CLE,large_airport,39.1754,-76.668297,Baltimore,large_airport,41.4117012,-81.84980011,Cleveland,314.1641476,2205092,2872.8,1683059,1904
173,BWI-CLT,289,306,30442,41327,57.42754359,52.84299508,9585665,11058,74,0.090909091,17,0.736612868,11,BWI,CLT,large_airport,39.1754,-76.668297,Baltimore,large_airport,35.2140007,-80.94309998,Charlotte,360.7970562,2205092,2872.8,1516107,1091
174,BWI-CMH,341,346,34237,50971,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.67169567,11,BWI,CMH,large_airport,39.1754,-76.668297,Baltimore,large_airport,39.998001,-82.891899,Columbus,336.9529008,2205092,2872.8,1556848,1559.5
175,BWI-CVG,306,329,25513,43758,57.42754359,52.84299508,9585665,11058,74,0.090909091,23,0.583047671,11,BWI,CVG,large_airport,39.1754,-76.668297,Baltimore,large_airport,39.048801,-84.667801,Cincinnati / Covington,429.859597,2205092,2872.8,,
176,BWI-DAL,440,465,59906,70088,56.92788405,52.94213379,23815574,27265,74,0.090909091,25,0.854725488,11,BWI,DAL,large_airport,39.1754,-76.668297,Baltimore,medium_airport,32.847099,-96.851799,Dallas,1208.599033,2205092,2872.8,5668165,1522.2
177,BWI-DEN,470,495,69901,78666,56.17839474,53.09084185,18874153,21356,74,0.090909091,25,0.888579564,11,BWI,DEN,large_airport,39.1754,-76.668297,Baltimore,large_airport,39.86169815,-104.6729965,Denver,1490.96248,2205092,2872.8,2650725,1805.7
178,BWI-DTW,264,288,26180,37752,57.42754359,52.84299508,9585665,11058,74,0.090909091,24,0.693473193,11,BWI,DTW,large_airport,39.1754,-76.668297,Baltimore,large_airport,42.21239853,-83.35340118,Detroit,408.7006859,2205092,2872.8,3522856,1871.2
179,BWI-ECP,26,27,2817,3718,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.757665412,11,BWI,ECP,large_airport,39.1754,-76.668297,Baltimore,medium_airport,30.357106,-85.795414,Panama City Beach,798.4862582,2205092,2872.8,17882,254.7
180,BWI-FLL,939,982,115162,144005,56.17839474,53.09084185,18874153,21356,74,0.090909091,43,0.799708343,11,BWI,FLL,large_airport,39.1754,-76.668297,Baltimore,large_airport,26.072599,-80.152702,Fort Lauderdale,925.2746669,2205092,2872.8,182247,2029.7
181,BWI-GRR,81,85,8597,11583,54.9292459,53.33868862,4644244,5149,74,0.090909091,4,0.742208409,11,BWI,GRR,large_airport,39.1754,-76.668297,Baltimore,medium_airport,42.88079834,-85.52279663,Grand Rapids,528.2532701,2205092,2872.8,604311,1719.6
182,BWI-HOU,334,362,49810,57298,56.17839474,53.09084185,18874153,21356,74,0.090909091,28,0.86931481,11,BWI,HOU,large_airport,39.1754,-76.668297,Baltimore,medium_airport,29.645399,-95.2789,Houston,1245.943788,2205092,2872.8,5650910,1394.6
183,BWI-IND,238,252,28380,34034,57.42754359,52.84299508,9585665,11058,74,0.090909091,14,0.83387201,11,BWI,IND,large_airport,39.1754,-76.668297,Baltimore,large_airport,39.7173,-86.294403,Indianapolis,515.9800965,2205092,2872.8,1659305,928.2
184,BWI-ISP,441,456,40084,65655,56.59477769,53.00822626,14229909,16207,74,0.090909091,15,0.610524713,11,BWI,ISP,large_airport,39.1754,-76.668297,Baltimore,medium_airport,40.79520035,-73.10019684,Islip,219.8580968,2205092,2872.8,,
185,BWI-JAX,384,395,46636,57376,57.42754359,52.84299508,19171330,22116,74,0.090909091,11,0.81281372,11,BWI,JAX,large_airport,39.1754,-76.668297,Baltimore,large_airport,30.49410057,-81.68789673,Jacksonville,662.663311,2205092,2872.8,1220191,686.6
